################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 6100 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
2.90000000000000e+01 3.62099553575526e+00 3.62088023331109e+00 3.18427468441654e-05 4.22351394660303e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87308756307769e+00 3.19503583787363e-05 4.25217927592628e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13384472744135e+00 3.19429276907940e-05 4.25019591146696e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40315172632251e+00 3.18409547306181e-05 4.22304192200045e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68100713870500e+00 3.19648766789700e-05 4.25605299597183e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96741238547142e+00 3.19901152373892e-05 4.26279119991672e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26236746715504e+00 3.19325586509185e-05 4.24743075427608e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56587238306866e+00 3.18057584146296e-05 4.21368813256851e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87792571281430e+00 3.18626357485275e-05 4.22880692887437e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19852887679426e+00 3.18460703479183e-05 4.22439371183061e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52768187486383e+00 3.17669707527746e-05 4.20339076588902e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86538328761922e+00 3.18413681959305e-05 4.22315048348592e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21163453434514e+00 3.18506359043210e-05 4.22561265018160e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56643561534200e+00 3.18036440606553e-05 4.21312465491752e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92978511050103e+00 3.18871759777190e-05 4.23533607375977e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30168443956668e+00 3.19128218124709e-05 4.24216918113332e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68213360360059e+00 3.18878221880601e-05 4.23550958479747e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07113260161676e+00 3.18187287876216e-05 4.21713180140530e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46868001390406e+00 3.18610960557194e-05 4.22839864247732e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87477726023756e+00 3.18575787396450e-05 4.22745989942640e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02894243408657e+01 3.18135943031888e-05 4.21576797703505e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07126198358086e+01 3.18664949022982e-05 4.22983061427900e-05 
