################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 7300 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
2.80000000000000e+01 3.37732944532674e+00 3.37724741379789e+00 2.42888738502679e-05 2.98136682914399e-05 
2.90000000000000e+01 3.62099553575526e+00 3.62090806080122e+00 2.41577083360557e-05 2.94911669658897e-05 
3.00000000000000e+01 3.87321131356724e+00 3.87311743014994e+00 2.42391673716791e-05 2.96912515951039e-05 
3.10000000000000e+01 4.13397677876267e+00 4.13387659785600e+00 2.42335436385669e-05 2.96774004392352e-05 
3.20000000000000e+01 4.40329193134156e+00 4.40318556390057e+00 2.41563454455588e-05 2.94878167903422e-05 
3.30000000000000e+01 4.68115677130391e+00 4.68104325244743e+00 2.42501719180293e-05 2.97183327692924e-05 
3.40000000000000e+01 4.96757129864971e+00 4.96745073933720e+00 2.42692666628269e-05 2.97653466816219e-05 
3.50000000000000e+01 5.26253551337897e+00 5.26240802476901e+00 2.42257006418138e-05 2.96581604469655e-05 
3.60000000000000e+01 5.56604941549169e+00 5.56591510849305e+00 2.41296813265194e-05 2.94225005969689e-05 
3.70000000000000e+01 5.87811300498787e+00 5.87797091483727e+00 2.41727490567227e-05 2.95280506816037e-05 
3.80000000000000e+01 6.19872628186750e+00 6.19857651940537e+00 2.41601992602049e-05 2.94972806140269e-05 
3.90000000000000e+01 6.52788924613059e+00 6.52773192202346e+00 2.41003027466628e-05 2.93505519218541e-05 
4.00000000000000e+01 6.86560189777713e+00 6.86543604785565e+00 2.41566469994542e-05 2.94885558353872e-05 
4.10000000000000e+01 7.21186423680714e+00 7.21168997176769e+00 2.41636605634121e-05 2.95057613089114e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56649369385223e+00 2.41280797560566e-05 2.94185576093655e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92984613882039e+00 2.41913339733422e-05 2.95736926519592e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30174838191736e+00 2.42107330900316e-05 2.96213236681567e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68220042346906e+00 2.41918178668927e-05 2.95748683168588e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07120226314687e+00 2.41394987921258e-05 2.94465478963877e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46875282578819e+00 2.41715802882064e-05 2.95251936660055e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87485318657523e+00 2.41689072040515e-05 2.95186272480551e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02895033454027e+01 2.41356114574867e-05 2.94369925767195e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07127022273215e+01 2.41756696293802e-05 2.95352372173625e-05 
