################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 3900 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
4.10000000000000e+01 7.21186423680714e+00 7.21140607622080e+00 6.35287314477946e-05 1.03372776195343e-04 
4.20000000000000e+01 7.56667626322060e+00 7.56619627498963e+00 6.34344875174194e-05 1.03067213046604e-04 
4.30000000000000e+01 7.93003797701751e+00 7.92953361069214e+00 6.36020063000461e-05 1.03610671971152e-04 
4.40000000000000e+01 8.30194937819788e+00 8.30142093121568e+00 6.36533611719358e-05 1.03777589841734e-04 
4.50000000000000e+01 8.68241046676172e+00 8.68185823691244e+00 6.36032875193159e-05 1.03614813418568e-04 
4.60000000000000e+01 9.07142124270900e+00 9.07084552748489e+00 6.34647216469323e-05 1.03165217117032e-04 
4.70000000000000e+01 9.46898170603975e+00 9.46837995504863e+00 6.35497046881198e-05 1.03440897749513e-04 
4.80000000000000e+01 9.87509185675395e+00 9.87446436709260e+00 6.35426657746440e-05 1.03417964069831e-04 
4.90000000000000e+01 1.02897516948516e+01 1.02890987645472e+01 6.34544276445325e-05 1.03131799128735e-04 
5.00000000000000e+01 1.07129612203327e+01 1.07122802992512e+01 6.35604915869204e-05 1.03475931732712e-04 
