################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 4200 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
4.10000000000000e+01 7.21186423680714e+00 7.21145570296054e+00 5.66474677257935e-05 8.91333126622552e-05 
4.20000000000000e+01 7.56667626322060e+00 7.56624826515052e+00 5.65635498584501e-05 8.88699350106963e-05 
4.30000000000000e+01 7.93003797701751e+00 7.92958824272767e+00 5.67127536018288e-05 8.93384280608442e-05 
4.40000000000000e+01 8.30194937819788e+00 8.30147817191063e+00 5.67585112588886e-05 8.94823816896206e-05 
4.50000000000000e+01 8.68241046676172e+00 8.68191805343680e+00 5.67138960780241e-05 8.93420664829005e-05 
4.60000000000000e+01 9.07142124270900e+00 9.07090788678325e+00 5.65904627307941e-05 8.89543297335526e-05 
4.70000000000000e+01 9.46898170603975e+00 9.46844513512780e+00 5.66661684015441e-05 8.91920725081577e-05 
4.80000000000000e+01 9.87509185675395e+00 9.87453233541031e+00 5.66598621819292e-05 8.91722619779071e-05 
4.90000000000000e+01 1.02897516948516e+01 1.02891694874285e+01 5.65812898470484e-05 8.89255561170776e-05 
5.00000000000000e+01 1.07129612203327e+01 1.07123540547889e+01 5.66757903186652e-05 8.92222615914147e-05 
