################################
# DATA CONSIDERED FOR THE TESTS#
################################

# elastic momentum transfer constant rate coefficient = 1.000000e-12 (m3s-1)
#                                     gas temperature = 300.000000 (K)
#                           mass of the heavy species = 40.000000 (uam)
#               decades of decay ensured for the eedf = 15 
#                 number of cells for the energy grid = 1500 

E/N(Td)              Te_th(eV)            Te_sim(eV)           RelError(Te)         RelError(EEDF)
2.40000000000000e+01 2.48816195744723e+00 2.48746158047267e+00 2.81483676116598e-04 6.98385395917556e-04 
2.50000000000000e+01 2.69762929834192e+00 2.69686908363624e+00 2.81808440524069e-04 6.99970489861292e-04 
2.60000000000000e+01 2.91564632662007e+00 2.91482124293772e+00 2.82984830778322e-04 7.05726530524253e-04 
2.70000000000000e+01 3.14221304228167e+00 3.14132189976499e+00 2.83603468222442e-04 7.08762496220214e-04 
2.80000000000000e+01 3.37732944532674e+00 3.37637362291153e+00 2.83011305435655e-04 7.05856323667345e-04 
2.90000000000000e+01 3.62099553575526e+00 3.61997640432617e+00 2.81450617385602e-04 6.98224149251993e-04 
3.00000000000000e+01 3.87321131356724e+00 3.87211744122154e+00 2.82420001682735e-04 7.02960047818100e-04 
3.10000000000000e+01 4.13397677876267e+00 4.13280953773071e+00 2.82353069314720e-04 7.02632563993613e-04 
3.20000000000000e+01 4.40329193134156e+00 4.40205269337355e+00 2.81434432995667e-04 6.98145210023924e-04 
3.30000000000000e+01 4.68115677130391e+00 4.67983410634988e+00 2.82550877624473e-04 7.03600605330494e-04 
3.40000000000000e+01 4.96757129864971e+00 4.96616657798039e+00 2.82778159561619e-04 7.04713648606606e-04 
3.50000000000000e+01 5.26253551337897e+00 5.26105011226692e+00 2.82259589180384e-04 7.02175254282025e-04 
3.60000000000000e+01 5.56604941549169e+00 5.56448470210701e+00 2.81117408035943e-04 6.96599784152819e-04 
3.70000000000000e+01 5.87811300498787e+00 5.87645755340416e+00 2.81629764909607e-04 6.99098151411822e-04 
3.80000000000000e+01 6.19872628186750e+00 6.19698146193255e+00 2.81480397037957e-04 6.98369421326980e-04 
3.90000000000000e+01 6.52788924613059e+00 6.52605642514527e+00 2.80767782082933e-04 6.94897325337572e-04 
4.00000000000000e+01 6.86560189777713e+00 6.86366965574185e+00 2.81438111916890e-04 6.98163154889190e-04 
4.10000000000000e+01 7.21186423680714e+00 7.20983394134359e+00 2.81521586774385e-04 6.98570352039546e-04 
4.20000000000000e+01 7.56667626322060e+00 7.56454928341756e+00 2.81098295876100e-04 6.96506669116521e-04 
4.30000000000000e+01 7.93003797701751e+00 7.92780288903890e+00 2.81850854320134e-04 7.00177581239723e-04 
4.40000000000000e+01 8.30194937819788e+00 8.29960755067862e+00 2.82081642826137e-04 7.01305205841503e-04 
4.50000000000000e+01 8.68241046676172e+00 8.67996327219537e+00 2.81856585301666e-04 7.00205639752633e-04 
4.60000000000000e+01 9.07142124270900e+00 9.06887004984296e+00 2.81234086454807e-04 6.97168360863442e-04 
4.70000000000000e+01 9.46898170603975e+00 9.46631509054571e+00 2.81615867135418e-04 6.99030395130410e-04 
4.80000000000000e+01 9.87509185675395e+00 9.87231118784590e+00 2.81584105584287e-04 6.98875369068192e-04 
4.90000000000000e+01 1.02897516948516e+01 1.02868583421119e+01 2.81187809531739e-04 6.96942821163595e-04 
5.00000000000000e+01 1.07129612203327e+01 1.07099437603027e+01 2.81664421998344e-04 6.99267425459390e-04 
